mouse,distance_microns,grey_value,grey_value_normalised,,
B,96.709,8.8882,0.064930046,7.1242,34.2919
B,97.332,8.6894,0.057612533,7.1242,34.2919
B,97.956,8.4099,0.04732458,7.1242,34.2919
B,98.58,8.6646,0.056699684,7.1242,34.2919
B,99.204,8.7019,0.058072638,7.1242,34.2919
B,99.828,9.0745,0.071787453,7.1242,34.2919
B,100.452,9.0062,0.069273439,7.1242,34.2919
B,101.076,9.4348,0.085049526,7.1242,34.2919
B,101.7,8.8571,0.063785304,7.1242,34.2919
B,102.324,8.7329,0.059213699,7.1242,34.2919
B,102.948,8.2671,0.042068339,7.1242,34.2919
B,103.572,9.0311,0.070189968,7.1242,34.2919
B,104.196,9.2174,0.077047376,7.1242,34.2919
B,104.82,9.3416,0.081618981,7.1242,34.2919
B,105.444,9.3416,0.081618981,7.1242,34.2919
B,106.067,9.0311,0.070189968,7.1242,34.2919
B,106.691,8.677,0.057156108,7.1242,34.2919
B,107.315,8.7578,0.060130228,7.1242,34.2919
B,107.939,9.4224,0.084593101,7.1242,34.2919
B,108.563,8.7516,0.059902016,7.1242,34.2919
B,109.187,9.4037,0.083904784,7.1242,34.2919
B,109.811,10.4099,0.120941412,7.1242,34.2919
B,110.435,10.5093,0.124600169,7.1242,34.2919
B,111.059,9.6832,0.094192736,7.1242,34.2919
B,111.683,9.0373,0.07041818,7.1242,34.2919
B,112.307,8.4907,0.0502987,7.1242,34.2919
B,112.931,8.8944,0.065158258,7.1242,34.2919
B,113.555,9.5404,0.088936494,7.1242,34.2919
B,114.178,9.0373,0.07041818,7.1242,34.2919
B,114.802,9.1429,0.074305149,7.1242,34.2919
B,115.426,8.8758,0.064473621,7.1242,34.2919
B,116.05,9.0373,0.07041818,7.1242,34.2919
B,116.674,9.0807,0.072015666,7.1242,34.2919
B,117.298,8.8634,0.064017197,7.1242,34.2919
B,117.922,8.6646,0.056699684,7.1242,34.2919
B,118.546,9.0932,0.072475771,7.1242,34.2919
B,119.17,9.118,0.07338862,7.1242,34.2919
