cell,animal,layer,type,pharma,drug,pulse,epsp,ipsp,epsp_halfwidth
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,29,0.473363,-1.66116,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,cgp,30,0.618564,-1.61819,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,1,1.6471,0.975224,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,2,0.71482,0.906041,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,3,0.64838,0.569809,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,4,1.29754,1.03474,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,5,1.0828,0.628485,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,6,1.01771,0.633482,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,7,0.414571,0.173203,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,8,0.920985,1.30149,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,9,0.869384,0.50718,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,10,1.36934,1.01815,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,11,1.35592,0.925859,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,12,0.403439,0.101206,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,13,1.26899,0.690567,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,14,1.03644,1.01963,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,15,0.999033,0.542784,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,16,0.0883018,-0.174349,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,17,1.10995,0.910692,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,18,1.68842,1.56014,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,19,1.46307,0.984649,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,20,1.33567,0.595344,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,21,0.80529,0.491451,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,22,0.618178,0.401362,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,23,1.63911,0.794021,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,24,2.13613,1.70651,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,25,1.00831,0.730627,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,26,0.1238,-0.258491,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,27,0.816341,0.862472,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,28,0.720056,0.450116,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,29,1.74398,1.31229,NA
180321_S2C1,180321,l2,l2_sc,gaba_cgpgz,gz,30,1.19733,0.660723,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,1,0.66344,-0.604418,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,2,1.1778,-0.421901,12.1011
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,3,1.20928,-0.509473,13.4462
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,4,1.29518,-0.347675,11.961
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,5,1.1176,-0.441924,11.4697
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,6,2.0036,-0.363962,13.9435
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,7,2.03802,-0.683707,19.0889
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,8,1.67796,-0.43216,11.5138
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,9,1.62708,-0.0648833,13.5942
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,10,1.51907,-0.561283,14.1063
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,11,1.78498,-0.223948,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,12,2.30224,-0.450736,19.5305
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,13,2.18077,-0.591548,18.8476
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,14,2.20729,-0.962353,17.3147
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,15,1.68137,-0.625179,15.6613
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,16,1.61998,-0.22526,14.5131
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,17,1.64871,-0.352781,15.8243
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,18,2.10498,-0.576566,21.0845
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,19,2.00435,-0.372139,18.5975
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,20,1.14544,-0.402184,20.8325
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,21,1.91637,-0.693752,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,22,1.83183,-0.543165,16.2705
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,23,1.77502,-0.583607,13.2173
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,24,1.5597,-0.647143,15.9533
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,25,1.92485,-0.494794,16.4335
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,26,1.83077,-0.588876,19.2706
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,27,1.41668,-0.550586,19.7083
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,28,1.9749,-0.456647,16.6176
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,29,1.78446,-0.465542,20.3563
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,baseline,30,1.75086,-0.673248,14.7664
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,1,2.12851,0.0302916,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,2,3.63332,-0.429178,20.5055
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,3,2.66844,-0.602396,18.6566
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,4,4.0087,-0.553802,21.5065
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,5,1.33724,-0.668712,17.3445
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,6,2.38063,0.0666441,17.6707
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,7,3.9799,-0.447184,21.0347
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,8,2.28225,-0.0600071,18.7151
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,9,2.39199,-0.651165,16.2299
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,10,2.97848,-0.195631,16.3965
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,11,2.2197,-0.290721,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,12,1.93854,-1.10015,14.9856
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,13,2.9981,-0.365,17.2238
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,14,2.72668,0.144838,23.3526
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,15,2.94334,-0.427197,17.1355
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,16,2.0967,-0.383958,20.3129
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,17,1.80792,-0.985234,17.3256
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,18,2.73724,-0.3208,21.6799
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,19,2.64351,-0.66453,17.3934
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,20,3.94408,0.00212016,20.4808
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,21,2.16088,-0.318283,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,22,1.95783,-0.397822,20.7439
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,23,1.96641,-0.154123,21.4906
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,24,1.80322,-0.454222,13.9093
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,25,2.36124,-0.69084,21.8067
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,26,1.34032,-0.500455,11.0384
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,27,2.35206,-0.589904,17.8193
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,28,2.04925,-0.876346,16.7193
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,29,1.97311,-0.406352,15.3242
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,gz,30,3.92341,-0.0617086,19.062
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,1,3.11486,-0.336031,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,2,2.78241,-0.120859,26.0868
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,3,2.83228,0.204303,18.67
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,4,3.31392,-0.939056,22.8079
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,5,2.52583,-0.112565,19.7042
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,6,2.85817,-0.205819,21.7345
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,7,3.26901,-0.198252,18.6002
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,8,3.73908,-0.1761,23.9137
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,9,2.95083,-0.891429,20.6507
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,10,3.97643,0.0552991,21.5199
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,11,3.42991,0.267707,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,12,4.56265,-0.223063,24.5716
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,13,2.88527,-0.190618,20.7818
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,14,3.64164,-0.185739,21.0489
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,15,2.31468,-1.22699,17.18
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,16,2.03402,-0.391572,21.9892
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,17,3.84874,-0.163165,19.4267
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,18,1.9716,-0.233756,20.3571
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,19,4.01703,-0.268686,27.4492
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,20,2.9316,-0.565427,21.7244
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,21,2.42929,0.128691,NA
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,22,3.01966,0.613409,27.6849
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,23,3.02797,0.00713886,23.8576
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,24,2.13802,-0.0524605,20.2331
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,25,3.56529,0.551893,24.8342
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,26,3.61341,-0.355344,20.3121
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,27,2.29096,0.475487,33.4083
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,28,3.5033,0.436334,24.9028
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,29,1.80923,-0.582143,15.416
1356_S5C1,1356,l2,l2_sc,gaba_gzcgp,cgp,30,3.12647,-0.519359,20.8743
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,1,3.5033,0.436334,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,2,1.80923,-0.582143,20.8743
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,3,3.12647,-0.519359,15.0517
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,4,1.2463,-0.768584,10.7719
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,5,0.697915,-0.572918,8.39405
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,6,1.54675,-0.417533,15.836
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,7,0.921583,-0.713834,9.88834
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,8,1.78608,-0.469872,15.2796
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,9,1.64497,-0.456221,13.624
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,10,1.75567,-0.0955232,17.3191
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,11,0.927958,-0.682161,8.72685
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,12,0.86072,-0.414577,12.2258
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,13,0.561836,-0.393521,6.08031
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,14,1.07691,-0.363565,10.1791
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,15,1.15425,-0.890397,12.5427
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,16,1.57903,-0.09657,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,17,1.71534,-0.501919,14.6516
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,18,1.22139,-0.632779,14.0727
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,19,1.50666,-0.341556,17.5928
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,20,0.934893,-0.962429,8.20152
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,21,1.0109,-0.401302,14.2694
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,22,1.06051,-0.75943,10.9372
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,23,1.51955,-0.659022,14.146
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,24,1.45791,-0.506372,15.296
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,25,1.04031,-0.800464,12.6371
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,26,1.41568,-0.544137,19.9688
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,27,1.20789,-0.405208,15.6057
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,28,1.54224,-0.48752,20.3786
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,29,1.42774,-0.000831274,15.4059
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,baseline,30,1.39837,-0.588235,16.12
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,1,1.10896,-0.333001,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,2,1.3578,-0.19875,11.667
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,3,1.24273,0.0775522,21.1654
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,4,1.59251,-0.22297,16.126
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,5,1.15862,0.00832094,13.9425
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,6,1.13216,-0.248793,16.3801
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,7,1.11385,-0.286446,18.0465
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,8,1.66514,0.0133582,13.4916
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,9,1.11009,-0.0610452,16.9917
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,10,1.58881,0.152796,17.8731
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,11,1.38056,-0.196817,11.828
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,12,0.960557,-0.0945025,9.69981
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,13,1.15946,0.21601,24.2777
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,14,1.45937,-0.327832,15.9738
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,15,1.74889,-0.169265,13.1323
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,16,1.41376,0.0015546,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,17,0.809113,-0.223625,11.0853
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,18,0.52581,0.33831,8.8584
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,19,1.56917,-0.197201,14.0194
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,20,1.47267,0.0827913,16.765
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,21,1.84561,0.111978,21.8683
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,22,1.47157,-0.0433069,16.7131
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,23,1.27824,-0.218785,16.1074
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,24,1.00089,0.0663612,14.4825
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,25,1.18782,-0.258606,14.6931
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,26,1.38732,-0.123099,16.838
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,27,0.724045,-0.536372,10.6961
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,28,1.00695,-0.213293,13.7934
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,29,0.769448,-0.156148,10.9355
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,cgp,30,1.36257,-0.00945467,18.3776
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,1,1.57975,0.0306424,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,2,0.889507,-0.0107906,9.29779
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,3,1.90583,0.292737,27.6262
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,4,1.11316,-0.142793,17.4389
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,5,1.00805,0.0824533,14.4841
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,6,1.28009,0.0747359,19.8795
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,7,1.53016,0.0926627,19.3826
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,8,1.71384,-0.323359,17.8489
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,9,1.27879,0.295155,20.0705
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,10,0.983972,0.379805,16.2896
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,11,0.861222,-0.268242,19.1915
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,12,0.531394,-0.345094,8.97549
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,13,0.637261,-0.279406,11.0713
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,14,1.67902,-0.0947931,33.5777
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,15,0.934027,0.0143845,19.9148
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,16,0.834534,0.0815578,NA
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,17,1.8872,0.0285671,16.6191
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,18,0.885439,-0.312477,16.273
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,19,1.27035,-0.103165,17.2532
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,20,1.02667,0.0832149,13.792
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,21,1.77375,-0.0387533,16.3832
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,22,1.19057,0.0997994,16.7852
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,23,1.20827,-0.0700083,15.3808
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,24,1.21006,-0.221487,24.6625
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,25,1.65094,-0.200247,19.337
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,26,1.18703,-0.0674298,20.1338
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,27,0.684794,-0.200622,10.9242
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,28,1.29576,-0.0331043,23.3448
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,29,1.64706,-0.141628,23.2383
1309_S2C1,1309,l2,l2_pc,gaba_cgpgz,gz,30,1.44377,0.568767,19.632
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,1,0.102189,-0.0778706,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,2,-0.0596208,0.0683554,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,3,0.117002,-0.292225,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,4,0.155488,-0.115345,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,5,0.291536,0.00433356,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,6,0.146494,-0.0127319,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,7,0.0423941,-0.0915345,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,8,0.256929,0.149787,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,9,0.0155628,0.0274676,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,10,0.183272,-0.181312,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,11,0.128123,-0.227531,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,12,-0.150079,0.0895048,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,13,0.154698,0.0921981,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,14,0.11135,-0.102935,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,15,-0.0576253,-0.0278634,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,16,0.0635636,-0.0257221,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,17,1.67025,-0.0499849,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,18,0.101057,0.205224,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,19,0.00608812,-0.163555,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,20,0.0787543,-0.223329,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,21,0.00875594,-0.0954107,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,22,-0.164837,-0.224361,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,23,0.155383,-0.0693192,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,24,-0.0502782,0.0449599,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,25,0.21763,-0.0978458,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,26,0.185107,-0.0515003,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,27,0.0192031,0.00581027,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,28,0.263988,-0.185417,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,29,0.18181,-0.0175943,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,30,0.444935,-0.248517,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,31,0.359486,-0.121169,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,32,0.0591881,-0.220574,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,33,0.0744362,-0.172588,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,34,-0.0688272,0.0651013,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,35,0.0388294,-0.0965873,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,36,-0.203674,-0.3629,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,37,-0.0243302,-0.17314,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,38,-0.00235535,-0.230034,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,39,0.0543034,-0.100459,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,40,0.133639,-0.0389802,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,41,0.104115,0.282687,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,42,0.177121,-0.083296,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,43,0.0492629,0.0135486,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,44,-0.00946833,-0.115123,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,45,0.0340485,-0.0120824,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,46,-0.187343,-0.0772238,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,47,0.0364226,0.0602321,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,48,0.0136288,-0.0444069,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,49,-0.0861155,-0.141175,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,baseline,50,0.059568,-0.0818011,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,1,0.217459,-0.0905766,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,2,-0.0519285,-0.0162142,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,3,-0.000377604,-0.0837109,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,4,0.0685868,0.354301,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,5,-0.0848301,0.0967175,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,6,-0.00932531,-0.0227182,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,7,0.300463,0.254332,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,8,0.0374033,0.131153,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,9,0.420023,0.0732965,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,10,0.0791656,-0.234823,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,11,-0.0926974,-0.0748402,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,12,0.180604,-0.413146,NA
